timestamp,image,aec_level,agc_gain,amb,r,g,b,temp,pressure,humidity,gas,co2,accel,gyro,quat,AeLocked,SensorTemperature,SensorBlackLevels,AnalogueGain,ColourCorrectionMatrix,FocusFoM,ColourTemperature,ColourGains,AfPauseState,SensorTimestamp,Lux,ScalerCrop,LensPosition,FrameDuration,ExposureTime,AfState,DigitalGain,captureTimestamp,image_format,ev
20250116054227,00_20250116054236.jpg,,,0,0,0,0,,,,,,,,,True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5396604537963867, -0.3520984947681427, -0.1875554472208023, -0.3393242657184601, 1.6772475242614746, -0.33791330456733704, 0.0017527621239423752, -0.5572510957717896, 1.5555083751678467)",665,3968,"(1.80687415599823, 2.0514848232269287)",0,185213005765000,0.7032986879348755,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116054236,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250116055236,00_20250116055238.jpg,,,0,0,0,0,34.86000061035156,1006.3247680664062,59,31327,758,"(-225.0, -746.0, 3990.0)","(0.0, -2.0, 1.0)","(-0.07281475514173508, 0.06359846889972687, -0.40325823426246643, 0.9099097847938538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.541168212890625, -0.3520118296146393, -0.18914885818958282, -0.3480221927165985, 1.678076148033142, -0.3300439715385437, -0.0004767977516166866, -0.5552356243133545, 1.5557224750518799)",1303,3865,"(1.7727293968200684, 2.0834012031555176)",0,185814609265000,0.9669201970100403,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116055238,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250116055236,00_20250116055239.jpg,,,0,0,0,0,34.86000061035156,1006.3247680664062,59,31327,758,"(-225.0, -746.0, 3990.0)","(0.0, -2.0, 1.0)","(-0.07281475514173508, 0.06359846889972687, -0.40325823426246643, 0.9099097847938538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.541229486465454, -0.35200828313827515, -0.1892136186361313, -0.34837567806243896, 1.678109884262085, -0.32972416281700134, -0.0005674108979292214, -0.5551537275314331, 1.5557310581207275)",1302,3861,"(1.771521806716919, 2.084958553314209)",0,185816091867000,0.9653075933456421,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116055239,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250116055236,00_20250116055241.jpg,,,0,0,0,0,34.86000061035156,1006.3247680664062,59,31327,758,"(-225.0, -746.0, 3990.0)","(0.0, -2.0, 1.0)","(-0.07281475514173508, 0.06359846889972687, -0.40325823426246643, 0.9099097847938538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5412744283676147, -0.3520057201385498, -0.18926115334033966, -0.34863513708114624, 1.678134560585022, -0.32948940992355347, -0.0006339193787425756, -0.5550935864448547, 1.5557374954223633)",1296,3858,"(1.7706351280212402, 2.0861010551452637)",0,185817570377000,0.9640204310417175,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116055241,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250116055236,00_20250116055242.jpg,,,0,0,0,0,34.86000061035156,1006.3247680664062,59,31327,758,"(-225.0, -746.0, 3990.0)","(0.0, -2.0, 1.0)","(-0.07281475514173508, 0.06359846889972687, -0.40325823426246643, 0.9099097847938538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.541334867477417, -0.35200223326683044, -0.18932494521141052, -0.34898337721824646, 1.678167700767517, -0.32917433977127075, -0.0007231878116726875, -0.5550128817558289, 1.555746078491211)",1303,3854,"(1.769450068473816, 2.087641716003418)",0,185819050207000,0.9678657650947571,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116055242,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250116055236,00_20250116055244.jpg,,,0,0,0,0,34.86000061035156,1006.3247680664062,59,31327,758,"(-225.0, -746.0, 3990.0)","(0.0, -2.0, 1.0)","(-0.07281475514173508, 0.06359846889972687, -0.40325823426246643, 0.9099097847938538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5413964986801147, -0.3519986867904663, -0.1893901526927948, -0.3493393063545227, 1.678201675415039, -0.3288523256778717, -0.0008144201710820198, -0.5549303889274597, 1.5557547807693481)",1307,3849,"(1.7682408094406128, 2.089218854904175)",0,185820528360000,0.9701632857322693,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116055244,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250116060240,00_20250116060245.jpg,,,0,0,0,0,34.880001068115234,1006.3247680664062,0,32438,679,"(-216.0, -741.0, 3998.0)","(-2.0, -1.0, 0.0)","(-0.07311993092298508, 0.06347639858722687, -0.3994130492210388, 0.9115577340126038)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5415745973587036, -0.35198846459388733, -0.18957830965518951, -0.35036641359329224, 1.6782994270324707, -0.327923059463501, -0.0010777015704661608, -0.5546923875808716, 1.555780053138733)",692,3837,"(1.7647496461868286, 2.09376859664917)",0,186422046711000,0.9242509603500366,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116060245,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250116060240,00_20250116060247.jpg,,,0,0,0,0,34.880001068115234,1006.3247680664062,0,32438,679,"(-216.0, -741.0, 3998.0)","(-2.0, -1.0, 0.0)","(-0.07311993092298508, 0.06347639858722687, -0.3994130492210388, 0.9115577340126038)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5415765047073364, -0.3519883453845978, -0.18958041071891785, -0.3503778874874115, 1.6783006191253662, -0.32791268825531006, -0.001080643618479371, -0.5546897649765015, 1.5557804107666016)",695,3837,"(1.7647103071212769, 2.0938189029693604)",0,186423523121000,0.9248622059822083,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116060247,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250116060240,00_20250116060248.jpg,,,0,0,0,0,34.880001068115234,1006.3247680664062,0,32438,679,"(-216.0, -741.0, 3998.0)","(-2.0, -1.0, 0.0)","(-0.07311993092298508, 0.06347639858722687, -0.3994130492210388, 0.9115577340126038)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5415887832641602, -0.3519876301288605, -0.18959340453147888, -0.35044875741004944, 1.678307294845581, -0.32784855365753174, -0.0010988127905875444, -0.5546733140945435, 1.5557820796966553)",695,3836,"(1.7644704580307007, 2.094134569168091)",0,186425002005000,0.9244289398193359,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116060248,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250116060240,00_20250116060250.jpg,,,0,0,0,0,34.880001068115234,1006.3247680664062,0,32438,679,"(-216.0, -741.0, 3998.0)","(-2.0, -1.0, 0.0)","(-0.07311993092298508, 0.06347639858722687, -0.3994130492210388, 0.9115577340126038)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5415805578231812, -0.3519881069660187, -0.1895846575498581, -0.3504010736942291, 1.6783027648925781, -0.32789167761802673, -0.0010865885997191072, -0.5546844005584717, 1.5557810068130493)",697,3837,"(1.7646316289901733, 2.0939218997955322)",0,186426481405000,0.9243516325950623,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116060250,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250116060240,00_20250116060251.jpg,,,0,0,0,0,34.880001068115234,1006.3247680664062,0,32438,679,"(-216.0, -741.0, 3998.0)","(-2.0, -1.0, 0.0)","(-0.07311993092298508, 0.06347639858722687, -0.3994130492210388, 0.9115577340126038)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5415507555007935, -0.35198983550071716, -0.18955309689044952, -0.35022881627082825, 1.6782863140106201, -0.3280475437641144, -0.0010424306383356452, -0.5547242760658264, 1.5557767152786255)",696,3839,"(1.765213966369629, 2.093154191970825)",0,186427961523000,0.9270302653312683,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116060251,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250116061243,00_20250116061253.jpg,,,0,0,0,0,34.779998779296875,1006.3949584960938,0,32741,637,"(-246.0, -741.0, 4017.0)","(2.0, 5.0, 0.0)","(-0.07324200123548508, 0.06311018764972687, -0.3974599242210388, 0.9124732613563538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.541183352470398, -0.35201093554496765, -0.18916481733322144, -0.34810930490493774, 1.6780844926834106, -0.32996514439582825, -0.0004991316236555576, -0.5552154183387756, 1.5557245016098022)",1674,3864,"(1.7724076509475708, 2.0837512016296387)",0,187029480162000,1.1561747789382935,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116061253,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250116061243,00_20250116061254.jpg,,,0,0,0,0,34.779998779296875,1006.3949584960938,0,32741,637,"(-246.0, -741.0, 4017.0)","(2.0, 5.0, 0.0)","(-0.07324200123548508, 0.06311018764972687, -0.3974599242210388, 0.9124732613563538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5411831140518188, -0.35201096534729004, -0.1891646683216095, -0.3481085002422333, 1.678084373474121, -0.32996588945388794, -0.0004989230656065047, -0.55521559715271, 1.5557245016098022)",1677,3864,"(1.7724101543426514, 2.083747148513794)",0,187030960085000,1.1561963558197021,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116061254,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250116061243,00_20250116061256.jpg,,,0,0,0,0,34.779998779296875,1006.3949584960938,0,32741,637,"(-246.0, -741.0, 4017.0)","(2.0, 5.0, 0.0)","(-0.07324200123548508, 0.06311018764972687, -0.3974599242210388, 0.9124732613563538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5411590337753296, -0.3520123362541199, -0.1891392171382904, -0.34796956181526184, 1.678071141242981, -0.33009156584739685, -0.00046331193880178034, -0.5552477836608887, 1.5557211637496948)",1679,3866,"(1.7728837728500366, 2.0831336975097656)",0,187032438723000,1.1554754972457886,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116061256,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250116061243,00_20250116061257.jpg,,,0,0,0,0,34.779998779296875,1006.3949584960938,0,32741,637,"(-246.0, -741.0, 4017.0)","(2.0, 5.0, 0.0)","(-0.07324200123548508, 0.06311018764972687, -0.3974599242210388, 0.9124732613563538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5411514043807983, -0.3520127832889557, -0.18913115561008453, -0.3479255139827728, 1.6780669689178467, -0.3301314115524292, -0.00045202276669442654, -0.55525803565979, 1.5557200908660889)",1682,3866,"(1.7730339765548706, 2.082939386367798)",0,187033915853000,1.304606556892395,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116061257,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250116061243,00_20250116061259.jpg,,,0,0,0,0,34.779998779296875,1006.3949584960938,0,32741,637,"(-246.0, -741.0, 4017.0)","(2.0, 5.0, 0.0)","(-0.07324200123548508, 0.06311018764972687, -0.3974599242210388, 0.9124732613563538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5411843061447144, -0.35201090574264526, -0.1891658753156662, -0.34811508655548096, 1.6780849695205688, -0.329959899187088, -0.0005006149876862764, -0.5552141070365906, 1.5557247400283813)",1680,3864,"(1.7723881006240845, 2.0837769508361816)",0,187035393358000,1.302452802658081,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116061259,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250116062258,00_20250116062300.jpg,,,0,0,0,0,34.80999755859375,1006.36376953125,0,30868,893,"(-225.0, -750.0, 4027.0)","(-3.0, -5.0, 1.0)","(-0.07336407154798508, 0.06298811733722687, -0.3957509398460388, 0.9132056832313538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5411502122879028, -0.35201284289360046, -0.18912990391254425, -0.3479187488555908, 1.6780662536621094, -0.33013758063316345, -0.00045028163003735244, -0.5552595853805542, 1.5557198524475098)",1075,3866,"(1.773058533668518, 2.082911491394043)",0,187636916916000,1.2092403173446655,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116062300,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
20250116062258,00_20250116062302.jpg,,,0,0,0,0,34.80999755859375,1006.36376953125,0,30868,893,"(-225.0, -750.0, 4027.0)","(-3.0, -5.0, 1.0)","(-0.07336407154798508, 0.06298811733722687, -0.3957509398460388, 0.9132056832313538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5411158800125122, -0.35201483964920044, -0.18909355998039246, -0.34772029519081116, 1.6780474185943604, -0.33031710982322693, -0.0003994146245531738, -0.5553056001663208, 1.5557149648666382)",1080,3868,"(1.773735761642456, 2.0820364952087402)",0,187638399897000,1.212821364402771,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116062302,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-1
20250116062258,00_20250116062303.jpg,,,0,0,0,0,34.80999755859375,1006.36376953125,0,30868,893,"(-225.0, -750.0, 4027.0)","(-3.0, -5.0, 1.0)","(-0.07336407154798508, 0.06298811733722687, -0.3957509398460388, 0.9132056832313538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5409222841262817, -0.35202595591545105, -0.18888898193836212, -0.3466036021709442, 1.6779409646987915, -0.3313274085521698, -0.00011317103053443134, -0.5555643439292908, 1.5556875467300415)",1072,3882,"(1.7775828838348389, 2.077162504196167)",0,187639878733000,1.2190110683441162,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116062303,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",0
20250116062258,00_20250116062305.jpg,,,0,0,0,0,34.80999755859375,1006.36376953125,0,30868,893,"(-225.0, -750.0, 4027.0)","(-3.0, -5.0, 1.0)","(-0.07336407154798508, 0.06298811733722687, -0.3957509398460388, 0.9132056832313538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.540772557258606, -0.3520345687866211, -0.18873068690299988, -0.34573954343795776, 1.6778587102890015, -0.3321091830730438, 0.00010831880354089662, -0.5557645559310913, 1.555666208267212)",1077,3892,"(1.7805596590042114, 2.0733914375305176)",0,187641355978000,1.2240411043167114,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116062305,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",1
20250116062258,00_20250116062306.jpg,,,0,0,0,0,34.80999755859375,1006.36376953125,0,30868,893,"(-225.0, -750.0, 4027.0)","(-3.0, -5.0, 1.0)","(-0.07336407154798508, 0.06298811733722687, -0.3957509398460388, 0.9132056832313538)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5406873226165771, -0.3520394563674927, -0.18864060938358307, -0.3452477753162384, 1.677811861038208, -0.3325541019439697, 0.00023437432537321, -0.5558785200119019, 1.5556541681289673)",1072,3898,"(1.7822487354278564, 2.0712382793426514)",0,187642834252000,1.2304050922393799,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116062306,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",2
20250116063302,00_20250116063308.jpg,,,0,0,0,0,34.79999923706055,1006.36376953125,59,31801,713,"(-247.0, -764.0, 3982.0)","(1.0, 4.0, -3.0)","(-0.07354717701673508, 0.06286604702472687, -0.3935536742210388, 0.9141212105751038)",True,42.0,"(4096, 4096, 4096, 4096)",5.88505744934082,"(1.5396833419799805, -0.35209718346595764, -0.18757964670658112, -0.33945637941360474, 1.677260160446167, -0.3377937972545624, 0.0017188999336212873, -0.5572205185890198, 1.5555115938186646)",1114,3967,"(1.8023960590362549, 2.046225070953369)",0,188244352352000,1.2981382608413696,"(684, 0, 3240, 2592)",1.0,120285,119631,0,1.006328821182251,20250116063308,"{'format': 'BGR888', 'size': (1280, 1024), 'preserve_ar': True, 'stride': 3840, 'framesize': 3932160}",-2
